,tweet,id,time,user,location,favourites,retweet-count,hashtags
1617,"Florence downgraded to tropical storm, at least 5 dead in North Carolina #weather https://t.co/dGPO59zdyv",1040841161097637888,2018-09-15 05:54:05,82960432,,1,0,[weather]
1618,Scientists: World's warming; expect more intense hurricanes #weather https://t.co/wuPQnMB6Wb,1040829845595336704,2018-09-15 05:09:07,82960432,,0,0,[weather]
1619,Report: 124 Hawaii dams 'high hazard potential' #weather https://t.co/H5iKdo1hK0,1040773211556732928,2018-09-15 01:24:04,82960432,,0,0,[weather]
1620,Typhoon Mangkhut: Storm Slams Philippines on Landfall #weather https://t.co/XxdZ9kiZC5,1040754339353026560,2018-09-15 00:09:05,82960432,,0,0,[weather]
1621,California's Jerry Brown says state will launch climate satellite #weather https://t.co/i7ABFaQuVN,1040731703575236613,2018-09-14 22:39:08,82960432,,0,0,[weather]
1622,"As Florence hits, 3 other tropical systems are churning in the Atlantic #weather https://t.co/pYKPBqxiDW",1040716596761620480,2018-09-14 21:39:06,82960432,,0,0,[weather]
1623,5 Dangers of Flooding in Hurricane Florence #weather https://t.co/x6RFXGQ1oh,1040693942570770432,2018-09-14 20:09:05,82960432,,0,0,[weather]
1624,"Super Typhoon makes landfall in Philippines, Hong Kong braces for impact #weather https://t.co/zin9nvQpYm",1040690166397054976,2018-09-14 19:54:05,82960432,,0,0,[weather]
1625,'Uninvited brute': 2 dead as Florence drenches the Carolinas #weather https://t.co/wajQiOrWo3,1040686401207980032,2018-09-14 19:39:07,82960432,,0,0,[weather]
1626,A North Carolina newsroom was evacuated while reporters were live #weather https://t.co/ExOMUgq9Vx,1040667516652052480,2018-09-14 18:24:05,82960432,,1,1,[weather]
1627,Hurricane Florence’s slow creep across the Carolinas is bad news #weather https://t.co/UEqTKI1IjF,1040663746266296320,2018-09-14 18:09:06,82960432,,1,0,[weather]
1628,Hurricane Florence isn't alone out there #weather https://t.co/9F8KGWFezg,1040648648390959109,2018-09-14 17:09:06,82960432,,0,0,[weather]
1629,"Slow-moving Florence batters NC with heavy flooding, power outages #weather https://t.co/ZfgkOVHvbQ",1040641097716756480,2018-09-14 16:39:06,82960432,,0,0,[weather]
1630,Hurricane Florence makes landfall in North Carolina #weather https://t.co/xbgeUPwTyF,1040584471802568707,2018-09-14 12:54:05,82960432,,0,0,[weather]
1631,"Hurricane Florence makes landfall near Wrightsville Beach, NC #weather https://t.co/bdXNYRMwy3",1040576930188148736,2018-09-14 12:24:07,82960432,,0,1,[weather]
1632,Hurricane Florence: Thousands without power in North Carolina #weather https://t.co/BfWZaeH1eN,1040565602551705600,2018-09-14 11:39:07,82960432,,0,0,[weather]
1633,In photos: Hurricane Florence #weather https://t.co/dcMuJM2Bu6,1040535402946285568,2018-09-14 09:39:06,82960432,,0,0,[weather]
1634,30 Amazing Photos of This Week in Weather #weather https://t.co/FqTaqcPnTe,1040497659457368064,2018-09-14 07:09:08,82960432,,1,1,[weather]
1635,"Evacuation underway as huge typhoon nears Philippines, China #weather https://t.co/xyyGXTWu65",1040441026173759488,2018-09-14 03:24:05,82960432,,0,0,[weather]
1636,"As Hurricane Florence approaches, environmental disasters in N.C. loom #weather https://t.co/ME8XtkvWIQ",1040395729502531584,2018-09-14 00:24:06,82960432,,0,0,[weather]
1637,Researchers track Florence to improve predictions for the next storm #weather https://t.co/KWV71kSVaa,1040384406609788929,2018-09-13 23:39:06,82960432,,0,0,[weather]
1638,Will snakes be in the flooded waterways after Hurricane Florence? #weather https://t.co/uJ9vuZV2LF,1040380626107543552,2018-09-13 23:24:05,82960432,,0,0,[weather]
1639,Florence is a Category 2: Here's what hurricane ratings mean #weather https://t.co/RfdjZTwKg4,1040376858540269569,2018-09-13 23:09:07,82960432,,0,0,[weather]
1640,"Honolulu may evacuate 10,000 as water levels rise in dam #weather https://t.co/OVoaRVlSj6",1040369306876297216,2018-09-13 22:39:06,82960432,,0,0,[weather]
1641,"'Threat becomes reality': Florence begins days of rain, wind #weather https://t.co/Rp3CMScnEW",1040354207423848449,2018-09-13 21:39:06,82960432,,0,1,[weather]
1642,NC banned study on sea-level rise. Could it mean more storm destruction? #weather https://t.co/birYKrEdUe,1040342874116640768,2018-09-13 20:54:04,82960432,,0,0,[weather]
1643,Can we stop or weaken storms like Hurricane Florence? #weather https://t.co/AUQw2hrtzK,1040301359210291200,2018-09-13 18:09:06,82960432,,1,1,[weather]
1644,"Isaac may become a hurricane after threatening Jamaica, impacting Lesser Antilles #weather https://t.co/ZpOuwjwUsi",1040282497433526272,2018-09-13 16:54:09,82960432,,0,0,[weather]
1645,"'Watch out, America!': Astronauts photograph Hurricane Florence #weather https://t.co/Kab0Nq3euA",1040233426853351424,2018-09-13 13:39:10,82960432,,0,1,[weather]
1646,Hurricane Florence's wrath begins today #weather https://t.co/tawYEaOHPa,1040218327157592064,2018-09-13 12:39:10,82960432,,0,0,[weather]
1647,"Landfall, Storm Surge and the Waffle House Index: Hurricane Terms and What They Mean #weather https://t.co/8feWYa0lqT",1040214552317550594,2018-09-13 12:24:10,82960432,,0,0,[weather]
1648,Plane flies into the eerily calm eye of Hurricane Florence #weather https://t.co/l4wtnvYSyY,1040199433256718337,2018-09-13 11:24:05,82960432,,0,0,[weather]
1649,Here’s why slow-moving hurricanes are the worst-case scenario #weather https://t.co/OgpoSUf9MV,1040176783117574144,2018-09-13 09:54:05,82960432,,0,0,[weather]
1650,Evacuations start as Typhoon Mangkhut bears down on Philippines #weather https://t.co/G55VZXvV8v,1040142822165250048,2018-09-13 07:39:08,82960432,,0,0,[weather]
1651,Here's how hurricanes are named #weather https://t.co/evLwQMntKA,1040123934874583045,2018-09-13 06:24:05,82960432,,1,0,[weather]
1652,Satellite imagery captures massive size of Florence #weather https://t.co/ye1dGwyMIV,1040120165323571201,2018-09-13 06:09:06,82960432,,0,0,[weather]
1653,Why hurricanes are expected to dump more rain in a warming world #weather https://t.co/9FdbODbUGS,1040105066319904768,2018-09-13 05:09:06,82960432,,0,0,[weather]
1654,10 million in the crosshairs: Monster storm's uncertain path sows fear #weather https://t.co/YhYGjZRvzk,1040067330422665216,2018-09-13 02:39:09,82960432,,0,0,[weather]
1655,"Isaac holding steady as a tropical storm, but its future less certain #weather https://t.co/L1ow8UgHON",1040025787582185473,2018-09-12 23:54:05,82960432,,0,0,[weather]
1656,Why hurricanes are doing more damage: It’s not the storms. It’s us. #weather https://t.co/poeZyOQYmT,1039991821600874497,2018-09-12 21:39:07,82960432,,0,0,[weather]
1657,'It wants to get stronger': NOAA hurricane hunter flies into Florence #weather https://t.co/HNXwxN6YGm,1039980494836793344,2018-09-12 20:54:06,82960432,,1,1,[weather]
1658,How Hurricane Florence May Affect Wildlife #weather https://t.co/94Nzd1tTiQ,1039965389915009024,2018-09-12 19:54:05,82960432,,1,1,[weather]
1659,Maui hit with heavy rain as Olivia bears down on Hawaii #weather https://t.co/NnTAWrBmZp,1039942741608652801,2018-09-12 18:24:05,82960432,,0,1,[weather]
1660,Philippines braces for most powerful typhoon this year #weather https://t.co/qQ3KFtYKC8,1039893674757218304,2018-09-12 15:09:07,82960432,,0,0,[weather]
1661,"Hurricane Florence track turns south, likely 'storm of a lifetime' for Carolinas #weather https://t.co/RO7DXNSL13",1039874801735622657,2018-09-12 13:54:07,82960432,,0,1,[weather]
1662,Tropical Storm Olivia bears down on Hawaii #weather https://t.co/kUNAkWokjo,1039863481418174464,2018-09-12 13:09:08,82960432,,1,1,[weather]
1663,Outer Banks could see a 13-foot storm surge from Florence #weather https://t.co/DInD9ss0h5,1039859713708457986,2018-09-12 12:54:10,82960432,,0,0,[weather]
1664,"Hurricane, Typhoon or Cyclone? Same Storm, Different Name #weather https://t.co/Az2BMRuLwR",1039833276997820416,2018-09-12 11:09:07,82960432,,0,0,[weather]
1665,Super Typhoon Mangkhut bears down on the Philippines and Hong Kong #weather https://t.co/BQpAliPJzO,1039757785829920768,2018-09-12 06:09:08,82960432,,0,0,[weather]
1666,Hurricane Florence's state-by-state forecast: See what could happen where you live #weather https://t.co/zCC1vMJGIr,1039738899571126272,2018-09-12 04:54:05,82960432,,0,0,[weather]
1667,These 4 reasons make Hurricane Florence extremely dangerous #weather https://t.co/s64YJMLdR7,1039735133971075080,2018-09-12 04:39:07,82960432,,0,0,[weather]
1668,Tropical Storm Isaac is also one to watch as it heads toward Caribbean #weather https://t.co/G52EmMRMHp,1039708695570001920,2018-09-12 02:54:04,82960432,,0,0,[weather]
1669,"As Florence takes aim at Carolinas, some decide to ride it out #weather https://t.co/L4MuQpwaeh",1039704927797305344,2018-09-12 02:39:06,82960432,,0,0,[weather]
1670,Less snow prompts push to lengthen Grand Canyon visit season #weather https://t.co/u7GiUFRAI9,1039655873633632258,2018-09-11 23:24:10,82960432,,0,0,[weather]
1671,"Tropical Storm Olivia drops light rain on Maui, Big Island #weather https://t.co/9rIbpla7Py",1039652086978293766,2018-09-11 23:09:07,82960432,,0,0,[weather]
1672,Category 4 Hurricane Florence barrels toward East Coast #weather https://t.co/syK3lizhk8,1039648310150094848,2018-09-11 22:54:07,82960432,,0,0,[weather]
1673,'Big and vicious': Warning issued as Florence closes in on Carolinas #weather https://t.co/34VJSDrGOV,1039636979611185152,2018-09-11 22:09:06,82960432,,1,1,[weather]
1674,"In simulation, Category 4 hurricane devastated East Coast #weather https://t.co/5V0vXZDwT7",1039610554011213825,2018-09-11 20:24:05,82960432,,0,2,[weather]
1675,Florence could be costliest storm ever to hit the U.S. #weather https://t.co/Awi6wDOmLo,1039606781553434624,2018-09-11 20:09:06,82960432,,0,0,[weather]
1676,AP Explains: Why North Carolina is vulnerable to hurricanes #weather https://t.co/picKI6Ewcw,1039580359883542528,2018-09-11 18:24:06,82960432,,0,1,[weather]
1677,"Isabel struck the Mid-Atlantic 15 years ago, and its memory is still fresh #weather https://t.co/DcrCGJuZlB",1039576583416107008,2018-09-11 18:09:06,82960432,,0,0,[weather]
1678,Pacific island chain asks Trump to declare emergency as typhoon strikes #weather https://t.co/FyBMUVzqUt,1039546400969609216,2018-09-11 16:09:10,82960432,,0,0,[weather]
1679,"Olivia to blast Hawaii with flooding rain, dangerous seas and wind by midweek #weather https://t.co/ICSLnnZoaR",1039538845451051010,2018-09-11 15:39:09,82960432,,0,0,[weather]
1680,"Florence spawns first hurricane watches, could bring 30 inches of rain #weather https://t.co/qvslL3ymCk",1039527538052104192,2018-09-11 14:54:13,82960432,,0,1,[weather]
1681,Incredible Images of Hurricane Florence Captured From the International Space Station #weather https://t.co/4wnb0jotq2,1039508641844363264,2018-09-11 13:39:08,82960432,,0,1,[weather]
1682,13 most important ways to prepare for a hurricane #weather https://t.co/7AA1mMoffY,1039489764754219008,2018-09-11 12:24:07,82960432,,0,0,[weather]
1683,Hurricane Hunter plane flies into eye of Florence #weather https://t.co/rnCMt6GfEj,1039448250590232578,2018-09-11 09:39:09,82960432,,1,0,[weather]
1684,"Report: Yellowstone hit by global warming, increased visitation #weather https://t.co/wX2yYWNN8L",1039376526590898176,2018-09-11 04:54:09,82960432,,0,0,[weather]
1685,"Tropical Storm Olivia approaches Hawaii with wind, rain #weather https://t.co/SmJuXFOVSS",1039368970875240448,2018-09-11 04:24:07,82960432,,0,0,[weather]
1686,1 in 5 Floridians say they won't evacuate for a Category 4 storm #weather https://t.co/1OLAndGqi1,1039346325618188288,2018-09-11 02:54:08,82960432,,0,0,[weather]
1687,Follow #HurricaneFlorence with the MSN Weather hurricane tracker: https://t.co/45ACYJ7qZk https://t.co/m8Wq9HE7rO,1039271604478337024,2018-09-10 21:57:13,82960432,,0,1,[HurricaneFlorence]
1688,Hurricane Florence could be a lot like Harvey. Here’s why. #weather https://t.co/0CNApbWA48,1039270811222196224,2018-09-10 21:54:04,82960432,,0,1,[weather]
1689,Q&amp;A: Why can’t forecasters say where Florence will hit? #weather https://t.co/OWc6uKS2Fv,1039240621083439104,2018-09-10 19:54:06,82960432,,0,1,[weather]
1690,Florence upgraded to Category 4 as it barrels toward Carolinas #weather https://t.co/4nAfKWxwGL,1039236858255831040,2018-09-10 19:39:09,82960432,,0,0,[weather]
1691,S. Carolina orders 1M residents to evacuate as Florence nears #weather https://t.co/4aNmjgXZiy,1039233074087653376,2018-09-10 19:24:07,82960432,,0,1,[weather]
1692,Thousands told to evacuate as Hurricane Florence reaches Category 4 #weather https://t.co/F9lI6deGy8,1039225522633338882,2018-09-10 18:54:07,82960432,,0,2,[weather]
1693,North and South Carolina coasts hit by plenty of storms but few major hurricanes #weather https://t.co/7MGOy8704l,1039210425722667008,2018-09-10 17:54:07,82960432,,0,0,[weather]
1694,California highway reopens after blaze forces 6-day closure #weather https://t.co/Uq7gZyLBbK,1039199110027333633,2018-09-10 17:09:09,82960432,,0,0,[weather]
1695,How to prepare for a hurricane #weather https://t.co/MqKfG6q61f,1039172672611966976,2018-09-10 15:24:06,82960432,,0,0,[weather]
1696,Hurricane Florence driving 'life-threatening' conditions toward East Coast #weather https://t.co/pYtUcwCov2,1039153819802722305,2018-09-10 14:09:11,82960432,,0,0,[weather]
1697,Intensifying Hurricane Florence could strike US Southeast #weather https://t.co/xZGpU02Nue,1039112272340123651,2018-09-10 11:24:06,82960432,,1,1,[weather]
1698,Hottest city in every state #weather https://t.co/YDJkWDcPqL,1039063239013715968,2018-09-10 08:09:15,82960432,,0,0,[weather]
1699,Interstate 5 remains 'unsafe' as Delta Fire rages in northern California #weather https://t.co/XaJqukTBbF,1039014140830863361,2018-09-10 04:54:09,82960432,,1,0,[weather]
1700,Rich Nations Vowed Billions for Climate Change. Poor Countries Are Waiting. #weather https://t.co/xEIlK5311w,1038976368837517312,2018-09-10 02:24:04,82960432,,0,0,[weather]
1701,"In rare event, Atlantic, Pacific churn with storms at same time #weather https://t.co/fhVMD27kz1",1038923525841514496,2018-09-09 22:54:05,82960432,,0,0,[weather]
1702,Hurricane warning vs. watch: How are they different? #weather https://t.co/uz1fArWt5E,1038897102561075200,2018-09-09 21:09:05,82960432,,0,0,[weather]
1703,Firefighters battle to gain on blazes across Northern California #weather https://t.co/x8UHKeChdT,1038893321354014720,2018-09-09 20:54:04,82960432,,0,0,[weather]
1704,How to detect a sinkhole — before it swallows you up #weather https://t.co/KrsFp1Gpbp,1038882010360557568,2018-09-09 20:09:07,82960432,,0,0,[weather]
1705,S.C. governor tells residents to 'assume' major hurricane will hit #weather https://t.co/SBQMmX3rC1,1038878221201068032,2018-09-09 19:54:04,82960432,,0,0,[weather]
1706,"Florence strengthens into a hurricane, threatens to hit Southeast US #weather https://t.co/MiD9LyI1VU",1038814074937565184,2018-09-09 15:39:10,82960432,,0,0,[weather]
1707,Officials: California fire season may extend into autumn #weather https://t.co/1TpMqmR2M3,1038764987869609984,2018-09-09 12:24:07,82960432,,0,0,[weather]
1708,Isaac becomes 3rd tropical storm in Atlantic #weather https://t.co/8jz7WRPS69,1038644182267518982,2018-09-09 04:24:04,82960432,,0,0,[weather]
1709,Suspected tornado in western Kentucky damages homes #weather https://t.co/UJ4qunSGni,1038625310592229376,2018-09-09 03:09:05,82960432,,0,0,[weather]
1710,California's firefighting agency says it's running out of money #weather https://t.co/SKXkGE5UMr,1038598881485836289,2018-09-09 01:24:04,82960432,,0,0,[weather]
1711,"Mother, daughter drown in vehicle in Fort Worth flash flood #weather https://t.co/UXVQfT1rYk",1038591331658940416,2018-09-09 00:54:04,82960432,,0,0,[weather]
1712,Moving a 100M ton iceberg to thirsty Dubai without melting is a challenge #weather https://t.co/yw7nOxT62Y,1038546035780411392,2018-09-08 21:54:04,82960432,,0,0,[weather]
1713,Craft Breweries in Colorado Brace for Less Water #weather https://t.co/5PUeOJeidw,1038512082319069184,2018-09-08 19:39:09,82960432,,0,0,[weather]
1714,Wildfire that closed key California highway doubles in size #weather https://t.co/KFdVQbeQjB,1038489433379467264,2018-09-08 18:09:09,82960432,,0,0,[weather]
1715,Florence is forecast to strengthen again and threaten US East Coast next week #weather https://t.co/08JvcY9svz,1038447896155148288,2018-09-08 15:24:06,82960432,,1,1,[weather]
1716,Where are Helene and soon-to-be Isaac headed in the Atlantic? #weather https://t.co/CiISypnhKg,1038398825172332549,2018-09-08 12:09:07,82960432,,0,0,[weather]
